rank,GEO_ID_origin,NAME_origin,GEO_ID_dest,NAME_dest,VAL_origin,VAL_dest,distance_miles,distance_used,dist_floored,gravity,gravity_norm
16376,E330000US2117800000,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (part); Kentucky",E330000US3399999999,"Remainder of New Hampshire, New Hampshire",190029,52006,762.97,762.97,False,16976.900798976527,5.536365071740361e-06
16377,E330000US3099999999,"Remainder of Montana, Montana",E330000US2599999999,"Remainder of Massachusetts, Massachusetts",243125,218252,1773.12,1773.12,False,16877.63513098213,5.5039553824157935e-06
16378,E330000US2599999999,"Remainder of Massachusetts, Massachusetts",E330000US3099999999,"Remainder of Montana, Montana",218252,243125,1773.12,1773.12,False,16877.63513098213,5.5039553824157935e-06
16379,E330000US4899929700,"Laredo, TX CFS Area; Texas",E330000US3699999999,"Remainder of New York, New York",47600,892946,1587.88,1587.88,False,16857.64064125905,5.497427292561355e-06
16380,E330000US3699999999,"Remainder of New York, New York",E330000US4899929700,"Laredo, TX CFS Area; Texas",892946,47600,1587.88,1587.88,False,16857.64064125905,5.497427292561355e-06
16381,E330000US2299912940,"Baton Rouge, LA CFS Area; Louisiana",E330000US3399999999,"Remainder of New Hampshire, New Hampshire",619526,52006,1382.62,1382.62,False,16854.16803316924,5.496293505305291e-06
16382,E330000US3399999999,"Remainder of New Hampshire, New Hampshire",E330000US2299912940,"Baton Rouge, LA CFS Area; Louisiana",52006,619526,1382.62,1382.62,False,16854.16803316924,5.496293505305291e-06
16383,E330000US3745000000,"Raleigh-Durham-Cary, NC CFS Area; North Carolina",E330000US4899929700,"Laredo, TX CFS Area; Texas",596094,47600,1298.52,1298.52,False,16827.686673938715,5.487647488581744e-06
16384,E330000US4899929700,"Laredo, TX CFS Area; Texas",E330000US3745000000,"Raleigh-Durham-Cary, NC CFS Area; North Carolina",47600,596094,1298.52,1298.52,False,16827.686673938715,5.487647488581744e-06
16385,E330000US3099999999,"Remainder of Montana, Montana",E330000US4599916700,"Charleston-North Charleston, SC CFS Area; South Carolina",243125,208621,1739.44,1739.44,False,16763.65582652671,5.466741772499432e-06
16386,E330000US4599916700,"Charleston-North Charleston, SC CFS Area; South Carolina",E330000US3099999999,"Remainder of Montana, Montana",208621,243125,1739.44,1739.44,False,16763.65582652671,5.466741772499432e-06
16387,E330000US2240600000,"New Orleans-Metairie-Hammond, LA-MS CFS Area (part); Louisiana",E330000US0299999999,"Remainder of Alaska, Alaska",841834,135932,2615.79,2615.79,False,16724.087016758025,5.453822775856823e-06
16388,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US2240600000,"New Orleans-Metairie-Hammond, LA-MS CFS Area (part); Louisiana",135932,841834,2615.79,2615.79,False,16724.087016758025,5.453822775856823e-06
16389,E330000US0999999999,"Remainder of Connecticut, Connecticut",E330000US2299999999,"Remainder of Louisiana, Louisiana",65480,405464,1261.41,1261.41,False,16685.85372348446,5.441339817933029e-06
16390,E330000US2299999999,"Remainder of Louisiana, Louisiana",E330000US0999999999,"Remainder of Connecticut, Connecticut",405464,65480,1261.41,1261.41,False,16685.85372348446,5.441339817933029e-06
16391,E330000US2931200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Missouri",E330000US3399999999,"Remainder of New Hampshire, New Hampshire",453419,52006,1190.59,1190.59,False,16635.22600023184,5.424810147454004e-06
16392,E330000US3399999999,"Remainder of New Hampshire, New Hampshire",E330000US2931200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Missouri",52006,453419,1190.59,1190.59,False,16635.22600023184,5.424810147454004e-06
16393,E330000US3745000000,"Raleigh-Durham-Cary, NC CFS Area; North Carolina",E330000US0499999999,"Remainder of Arizona, Arizona",596094,109087,1979.79,1979.79,False,16590.11881164665,5.4100829008854005e-06
16394,E330000US0499999999,"Remainder of Arizona, Arizona",E330000US3745000000,"Raleigh-Durham-Cary, NC CFS Area; North Carolina",109087,596094,1979.79,1979.79,False,16590.11881164665,5.4100829008854005e-06
16395,E330000US0499999999,"Remainder of Arizona, Arizona",E330000US1230000000,"Jacksonville-St. Marys-Palatka, FL-GA CFS Area (part); Florida",109087,560967,1921.51,1921.51,False,16573.911450377233,5.404791287439123e-06
16396,E330000US1230000000,"Jacksonville-St. Marys-Palatka, FL-GA CFS Area (part); Florida",E330000US0499999999,"Remainder of Arizona, Arizona",560967,109087,1921.51,1921.51,False,16573.911450377233,5.404791287439123e-06
16397,E330000US5344000000,"Portland-Vancouver-Salem, OR-WA CFS Area (part); Washington",E330000US3921200000,"Dayton-Springfield-Kettering, OH CFS Area; Ohio",169158,385784,1984.31,1984.31,False,16573.632757902702,5.404700295893918e-06
16398,E330000US3921200000,"Dayton-Springfield-Kettering, OH CFS Area; Ohio",E330000US5344000000,"Portland-Vancouver-Salem, OR-WA CFS Area (part); Washington",385784,169158,1984.31,1984.31,False,16573.632757902702,5.404700295893918e-06
16399,E330000US1042800000,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (part); Delaware",E330000US4999999999,"Remainder of Utah, Utah",281776,202925,1859.45,1859.45,False,16537.526181051206,5.39291169907113e-06
16400,E330000US4999999999,"Remainder of Utah, Utah",E330000US1042800000,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (part); Delaware",202925,281776,1859.45,1859.45,False,16537.526181051206,5.39291169907113e-06
16401,E330000US4899929700,"Laredo, TX CFS Area; Texas",E330000US0647200000,"Sacramento-Roseville, CA CFS Area; California",47600,747056,1466.48,1466.48,False,16535.137932557456,5.3921319492011485e-06
16402,E330000US0647200000,"Sacramento-Roseville, CA CFS Area; California",E330000US4899929700,"Laredo, TX CFS Area; Texas",747056,47600,1466.48,1466.48,False,16535.137932557456,5.3921319492011485e-06
16403,E330000US5154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); Virginia",E330000US4999999999,"Remainder of Utah, Utah",260880,202925,1789.49,1789.49,False,16531.710401346056,5.39101287929555e-06
16404,E330000US4999999999,"Remainder of Utah, Utah",E330000US5154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); Virginia",202925,260880,1789.49,1789.49,False,16531.710401346056,5.39101287929555e-06
16405,E330000US3399999999,"Remainder of New Hampshire, New Hampshire",E330000US1099999999,"Remainder of Delaware, Delaware",52006,52245,405.67,405.67,False,16510.20254017088,5.383990682066567e-06
16406,E330000US1099999999,"Remainder of Delaware, Delaware",E330000US3399999999,"Remainder of New Hampshire, New Hampshire",52245,52006,405.67,405.67,False,16510.20254017088,5.383990682066567e-06
16407,E330000US5199999999,"Remainder of Virginia, Virginia",E330000US0299999999,"Remainder of Alaska, Alaska",858882,135932,2660.2,2660.2,False,16497.82261304014,5.379948704610769e-06
16408,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US5199999999,"Remainder of Virginia, Virginia",135932,858882,2660.2,2660.2,False,16497.82261304014,5.379948704610769e-06
16409,E330000US0999999999,"Remainder of Connecticut, Connecticut",E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",65480,670563,1633.98,1633.98,False,16445.791664868222,5.362960888988456e-06
16410,E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",E330000US0999999999,"Remainder of Connecticut, Connecticut",670563,65480,1633.98,1633.98,False,16445.791664868222,5.362960888988456e-06
16411,E330000US4999999999,"Remainder of Utah, Utah",E330000US4299910900,"Allentown-Bethlehem-Easton, PA-NJ CFS Area (part); Pennsylvania",202925,272201,1832.79,1832.79,False,16443.711847574516,5.362281840192403e-06
16412,E330000US4299910900,"Allentown-Bethlehem-Easton, PA-NJ CFS Area (part); Pennsylvania",E330000US4999999999,"Remainder of Utah, Utah",272201,202925,1832.79,1832.79,False,16443.711847574516,5.362281840192403e-06
16413,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",135932,464440,1960.77,1960.77,False,16420.94007145797,5.3548469817542625e-06
16414,E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",E330000US0299999999,"Remainder of Alaska, Alaska",464440,135932,1960.77,1960.77,False,16420.94007145797,5.3548469817542625e-06
16415,E330000US3233200000,"Las Vegas-Henderson, NV CFS Area; Nevada",E330000US2117800000,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (part); Kentucky",236260,190029,1654.77,1654.77,False,16395.88278976119,5.346665918436816e-06
16416,E330000US2117800000,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (part); Kentucky",E330000US3233200000,"Las Vegas-Henderson, NV CFS Area; Nevada",190029,236260,1654.77,1654.77,False,16395.88278976119,5.346665918436816e-06
16417,E330000US1154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); District of Columbia",E330000US0114200000,"Birmingham-Hoover-Talladega, AL CFS Area; Alabama",12477,517674,630.05,630.05,False,16271.084351242534,5.3059199213332745e-06
16418,E330000US0114200000,"Birmingham-Hoover-Talladega, AL CFS Area; Alabama",E330000US1154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); District of Columbia",517674,12477,630.05,630.05,False,16271.084351242534,5.3059199213332745e-06
16419,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US1237000000,"Miami-Port St. Lucie-Fort Lauderdale, FL CFS Area; Florida",135932,1238106,3223.74,3223.74,False,16194.200766946204,5.280817858036385e-06
16420,E330000US1237000000,"Miami-Port St. Lucie-Fort Lauderdale, FL CFS Area; Florida",E330000US0299999999,"Remainder of Alaska, Alaska",1238106,135932,3223.74,3223.74,False,16194.200766946204,5.280817858036385e-06
16421,E330000US0442900000,"Phoenix-Mesa, AZ CFS Area; Arizona",E330000US1099999999,"Remainder of Delaware, Delaware",1291187,52245,2044.34,2044.34,False,16140.895503338128,5.2634139855011255e-06
16422,E330000US1099999999,"Remainder of Delaware, Delaware",E330000US0442900000,"Phoenix-Mesa, AZ CFS Area; Arizona",52245,1291187,2044.34,2044.34,False,16140.895503338128,5.2634139855011255e-06
16423,E330000US0999999999,"Remainder of Connecticut, Connecticut",E330000US4099999999,"Remainder of Oklahoma, Oklahoma",65480,398232,1271.06,1271.06,False,16140.341601453545,5.263233139611924e-06
16424,E330000US4099999999,"Remainder of Oklahoma, Oklahoma",E330000US0999999999,"Remainder of Connecticut, Connecticut",398232,65480,1271.06,1271.06,False,16140.341601453545,5.263233139611924e-06
16425,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US4999999999,"Remainder of Utah, Utah",135932,202925,1309.19,1309.19,False,16093.55181906128,5.247956535509657e-06
16426,E330000US4999999999,"Remainder of Utah, Utah",E330000US0299999999,"Remainder of Alaska, Alaska",202925,135932,1309.19,1309.19,False,16093.55181906128,5.247956535509657e-06
16427,E330000US3399999999,"Remainder of New Hampshire, New Hampshire",E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",52006,464440,1228.43,1228.43,False,16005.978900503756,5.2193644639401065e-06
16428,E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",E330000US3399999999,"Remainder of New Hampshire, New Hampshire",464440,52006,1228.43,1228.43,False,16005.978900503756,5.2193644639401065e-06
16429,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US4740000000,"Nashville-Davidson--Murfreesboro, TN CFS Area; Tennessee",135932,726454,2486.63,2486.63,False,15970.09458987707,5.207648435805356e-06
16430,E330000US4740000000,"Nashville-Davidson--Murfreesboro, TN CFS Area; Tennessee",E330000US0299999999,"Remainder of Alaska, Alaska",726454,135932,2486.63,2486.63,False,15970.09458987707,5.207648435805356e-06
16431,E330000US2399999999,"Remainder of Maine, Maine",E330000US1154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); District of Columbia",327467,12477,505.88,505.88,False,15965.506335773583,5.2061503963216085e-06
16432,E330000US1154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); District of Columbia",E330000US2399999999,"Remainder of Maine, Maine",12477,327467,505.88,505.88,False,15965.506335773583,5.2061503963216085e-06
16433,E330000US4999999999,"Remainder of Utah, Utah",E330000US3314800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); New Hampshire",202925,313807,2000.81,2000.81,False,15906.934142959331,5.18702690065062e-06
16434,E330000US3314800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); New Hampshire",E330000US4999999999,"Remainder of Utah, Utah",313807,202925,2000.81,2000.81,False,15906.934142959331,5.18702690065062e-06
16435,E330000US4999999999,"Remainder of Utah, Utah",E330000US5154500000,"Virginia Beach-Norfolk, VA-NC CFS Area (part); Virginia",202925,276034,1878.45,1878.45,False,15874.456100546968,5.176423000171008e-06
16436,E330000US5154500000,"Virginia Beach-Norfolk, VA-NC CFS Area (part); Virginia",E330000US4999999999,"Remainder of Utah, Utah",276034,202925,1878.45,1878.45,False,15874.456100546968,5.176423000171008e-06
16437,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US1825800000,"Fort Wayne-Huntington-Auburn, IN CFS Area; Indiana",135932,595891,2262.03,2262.03,False,15830.397208843031,5.1620380167123764e-06
16438,E330000US1825800000,"Fort Wayne-Huntington-Auburn, IN CFS Area; Indiana",E330000US0299999999,"Remainder of Alaska, Alaska",595891,135932,2262.03,2262.03,False,15830.397208843031,5.1620380167123764e-06
16439,E330000US2454847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); Maryland",E330000US4823800000,"El Paso-Las Cruces, TX-NM CFS Area (part); Texas",227976,199837,1696.54,1696.54,False,15828.392953465567,5.1613836384623415e-06
16440,E330000US4823800000,"El Paso-Las Cruces, TX-NM CFS Area (part); Texas",E330000US2454847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); Maryland",199837,227976,1696.54,1696.54,False,15828.392953465567,5.1613836384623415e-06
16441,E330000US1921800000,"Des Moines-Ames-West Des Moines, IA CFS Area; Iowa",E330000US0453600000,"Tucson-Nogales, AZ CFS Area; Arizona",155828,138504,1167.94,1167.94,False,15822.195544109734,5.159360218725207e-06
16442,E330000US0453600000,"Tucson-Nogales, AZ CFS Area; Arizona",E330000US1921800000,"Des Moines-Ames-West Des Moines, IA CFS Area; Iowa",138504,155828,1167.94,1167.94,False,15822.195544109734,5.159360218725207e-06
16443,E330000US0138000000,"Mobile-Daphne-Fairhope, AL CFS Area; Alabama",E330000US4199999999,"Remainder of Oregon, Oregon",185225,297360,1866.1,1866.1,False,15816.570656741556,5.157523724237519e-06
16444,E330000US4199999999,"Remainder of Oregon, Oregon",E330000US0138000000,"Mobile-Daphne-Fairhope, AL CFS Area; Alabama",297360,185225,1866.1,1866.1,False,15816.570656741556,5.157523724237519e-06
16445,E330000US0699941740,"San Diego-Chula Vista-Carlsbad, CA CFS Area; California",E330000US1599946520,"Urban Honolulu, HI CFS Area; Hawaii",786822,140904,2648.15,2648.15,False,15809.373283797446,5.155173821942148e-06
16446,E330000US1599946520,"Urban Honolulu, HI CFS Area; Hawaii",E330000US0699941740,"San Diego-Chula Vista-Carlsbad, CA CFS Area; California",140904,786822,2648.15,2648.15,False,15809.373283797446,5.155173821942148e-06
16447,E330000US1599946520,"Urban Honolulu, HI CFS Area; Hawaii",E330000US5599999999,"Remainder of Wisconsin, Wisconsin",140904,1907979,4137.02,4137.02,False,15708.02817410007,5.122085206449815e-06
16448,E330000US5599999999,"Remainder of Wisconsin, Wisconsin",E330000US1599946520,"Urban Honolulu, HI CFS Area; Hawaii",1907979,140904,4137.02,4137.02,False,15708.02817410007,5.122085206449815e-06
16449,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US1399999999,"Remainder of Georgia, Georgia",135932,877230,2757.79,2757.79,False,15678.799174289006,5.1125421003358465e-06
16450,E330000US1399999999,"Remainder of Georgia, Georgia",E330000US0299999999,"Remainder of Alaska, Alaska",877230,135932,2757.79,2757.79,False,15678.799174289006,5.1125421003358465e-06
16451,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",135932,670563,2411.87,2411.87,False,15669.440950133781,5.109486692120414e-06
16452,E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",E330000US0299999999,"Remainder of Alaska, Alaska",670563,135932,2411.87,2411.87,False,15669.440950133781,5.109486692120414e-06
16453,E330000US4414800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Rhode Island",E330000US4199999999,"Remainder of Oregon, Oregon",271164,297360,2271.16,2271.16,False,15632.164562461456,5.097316158561213e-06
16454,E330000US4199999999,"Remainder of Oregon, Oregon",E330000US4414800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Rhode Island",297360,271164,2271.16,2271.16,False,15632.164562461456,5.097316158561213e-06
16455,E330000US4999999999,"Remainder of Utah, Utah",E330000US2399999999,"Remainder of Maine, Maine",202925,327467,2062.7,2062.7,False,15618.199234151874,5.092756556425109e-06
16456,E330000US2399999999,"Remainder of Maine, Maine",E330000US4999999999,"Remainder of Utah, Utah",327467,202925,2062.7,2062.7,False,15618.199234151874,5.092756556425109e-06
16457,E330000US3726800000,"Greensboro--Winston-Salem--High Point, NC CFS Area; North Carolina",E330000US0299999999,"Remainder of Alaska, Alaska",866810,135932,2746.75,2746.75,False,15617.350360254726,5.092479403811943e-06
16458,E330000US0299999999,"Remainder of Alaska, Alaska",E330000US3726800000,"Greensboro--Winston-Salem--High Point, NC CFS Area; North Carolina",135932,866810,2746.75,2746.75,False,15617.350360254726,5.092479403811943e-06
